countryorigin,countrydestination,origlon,origlat,destlon,destlat,Year,flights
Brazil,Argentina,-53.05434003576711,-10.806773643498916,-65.17536077114173,-35.4468214894951,2019,3408
France,Israel,-2.8766966992706267,42.46070432663372,35.003851206429005,31.4849193900197,2019,8507
United Kingdom,Philippines,-2.8531353951805545,53.91477348053706,122.90267236988682,11.763799362297664,2019,4987
United States of America,Saudi Arabia,-112.5994359115045,45.70562800215178,44.51636376826477,24.123289839105293,2019,4417
France,Argentina,-2.8766966992706267,42.46070432663372,-65.17536077114173,-35.4468214894951,2019,3408
United States of America,Austria,-112.5994359115045,45.70562800215178,14.076158884337072,47.6139487927463,2019,24562
United Arab Emirates,Switzerland,54.20671476159633,23.86863365334761,8.118300613385486,46.79173768366762,2019,36349
United States of America,Denmark,-112.5994359115045,45.70562800215178,9.876372937675002,56.06393446179454,2019,23558
Austria,Thailand,14.076158884337072,47.6139487927463,101.00613354626108,15.01697499141648,2019,12637
Spain,Hungary,-3.6170206023873743,40.348656106226734,19.35762862774592,47.19995117195427,2019,9624
United Kingdom,Greece,-2.8531353951805545,53.91477348053706,22.719813447095053,39.06671589971396,2019,24004
Brazil,Germany,-53.05434003576711,-10.806773643498916,10.288485092742851,51.13372269040778,2019,113196
Canada,Poland,-98.14238137209708,61.46907614534896,19.31101430844868,52.14826021933187,2019,21366
Finland,United Arab Emirates,26.21176461029636,64.50409403963651,54.20671476159633,23.86863365334761,2019,24319
Brazil,Switzerland,-53.05434003576711,-10.806773643498916,8.118300613385486,46.79173768366762,2019,36349
Portugal,Ireland,-8.055765588295687,39.63404977497817,-8.010236544877012,53.18059120995006,2019,28478
Italy,Ireland,12.140788372235871,42.751183052964265,-8.010236544877012,53.18059120995006,2019,28478
United Kingdom,Israel,-2.8531353951805545,53.91477348053706,35.003851206429005,31.4849193900197,2019,8507
Italy,Iceland,12.140788372235871,42.751183052964265,-18.761028770831768,65.07427633529105,2019,5224
United Kingdom,Argentina,-2.8531353951805545,53.91477348053706,-65.17536077114173,-35.4468214894951,2019,3408
Turkey,Austria,35.116900150938406,39.06837194061471,14.076158884337072,47.6139487927463,2019,24562
Argentina,Brazil,-65.17536077114173,-35.4468214894951,-53.05434003576711,-10.806773643498916,2019,5919
Spain,United Kingdom,-3.6170206023873743,40.348656106226734,-2.8531353951805545,53.91477348053706,2019,133762
Greece,Belgium,22.719813447095053,39.06671589971396,4.580834113854935,50.65244095902296,2019,24632
Greece,Italy,22.719813447095053,39.06671589971396,12.140788372235871,42.751183052964265,2019,69187
China,United Arab Emirates,103.88361230063248,36.555066531858685,54.20671476159633,23.86863365334761,2019,24319
Spain,Israel,-3.6170206023873743,40.348656106226734,35.003851206429005,31.4849193900197,2019,8507
Greece,Qatar,22.719813447095053,39.06671589971396,51.1835025789133,25.32185097420669,2019,12321
Spain,Ireland,-3.6170206023873743,40.348656106226734,-8.010236544877012,53.18059120995006,2019,28478
United Arab Emirates,Australia,54.20671476159633,23.86863365334761,134.50277547536595,-25.73065477972608,2019,11372
United Kingdom,Latvia,-2.8531353951805545,53.91477348053706,24.83329614980344,56.80717513427924,2019,6551
United Arab Emirates,New Zealand,54.20671476159633,23.86863365334761,172.70192594405574,-41.66257875715869,2019,6045
United Arab Emirates,United States of America,54.20671476159633,23.86863365334761,-112.5994359115045,45.70562800215178,2019,86817
Netherlands,South Africa,5.512217100965399,52.298700374441786,25.04801387986168,-28.947033259979115,2019,2883
United Kingdom,Turkey,-2.8531353951805545,53.91477348053706,35.116900150938406,39.06837194061471,2019,9989
Canada,United Kingdom,-98.14238137209708,61.46907614534896,-2.8531353951805545,53.91477348053706,2019,133762
Spain,Greece,-3.6170206023873743,40.348656106226734,22.719813447095053,39.06671589971396,2019,24004
Iceland,Poland,-18.761028770831768,65.07427633529105,19.31101430844868,52.14826021933187,2019,21366
United Kingdom,Ukraine,-2.8531353951805545,53.91477348053706,31.22912207026649,49.14882260840351,2019,7074
India,Italy,79.59370376325381,22.92500640740852,12.140788372235871,42.751183052964265,2019,69187
Greece,France,22.719813447095053,39.06671589971396,-2.8766966992706267,42.46070432663372,2019,65285
Taiwan,Japan,120.97480073748623,23.740964979784938,138.06496213270776,37.66311081170466,2019,11533
Kazakhstan,Germany,67.2846109811001,48.19166075218232,10.288485092742851,51.13372269040778,2019,113196
Mexico,Canada,-102.5763495239869,23.935371902244835,-98.14238137209708,61.46907614534896,2019,43839
Australia,Philippines,134.50277547536595,-25.73065477972608,122.90267236988682,11.763799362297664,2019,4987
Philippines,Taiwan,122.90267236988682,11.763799362297664,120.97480073748623,23.740964979784938,2019,11067
Spain,South Africa,-3.6170206023873743,40.348656106226734,25.04801387986168,-28.947033259979115,2019,2883
Greece,Denmark,22.719813447095053,39.06671589971396,9.876372937675002,56.06393446179454,2019,23558
Canada,Belgium,-98.14238137209708,61.46907614534896,4.580834113854935,50.65244095902296,2019,24632
Netherlands,Croatia,5.512217100965399,52.298700374441786,16.566189771645533,45.01623399593114,2019,3361
Canada,Spain,-98.14238137209708,61.46907614534896,-3.6170206023873743,40.348656106226734,2019,70367
Pakistan,United Arab Emirates,69.41399806318127,29.9734600255474,54.20671476159633,23.86863365334761,2019,24319
Portugal,United Kingdom,-8.055765588295687,39.63404977497817,-2.8531353951805545,53.91477348053706,2019,133762
Portugal,Finland,-8.055765588295687,39.63404977497817,26.21176461029636,64.50409403963651,2019,13289
Malaysia,China,109.6981484486297,3.725588425773716,103.88361230063248,36.555066531858685,2019,4230
Spain,Bolivia,-3.6170206023873743,40.348656106226734,-64.64140560603113,-16.72898701530584,2019,388
France,Finland,-2.8766966992706267,42.46070432663372,26.21176461029636,64.50409403963651,2019,13289
Italy,Norway,12.140788372235871,42.751183052964265,19.20896,69.003871,2019,16124
Malaysia,Taiwan,109.6981484486297,3.725588425773716,120.97480073748623,23.740964979784938,2019,11067
Saudi Arabia,Nepal,44.51636376826477,24.123289839105293,84.01317367692529,28.23944001904935,2019,1048
United States of America,Portugal,-112.5994359115045,45.70562800215178,-8.055765588295687,39.63404977497817,2019,26292
Canada,Ireland,-98.14238137209708,61.46907614534896,-8.010236544877012,53.18059120995006,2019,28478
India,Netherlands,79.59370376325381,22.92500640740852,5.512217100965399,52.298700374441786,2019,38218
Greece,Austria,22.719813447095053,39.06671589971396,14.076158884337072,47.6139487927463,2019,24562
United Arab Emirates,Greece,54.20671476159633,23.86863365334761,22.719813447095053,39.06671589971396,2019,24004
Qatar,France,51.1835025789133,25.32185097420669,-2.8766966992706267,42.46070432663372,2019,65285
Greece,Sweden,22.719813447095053,39.06671589971396,16.59626584684802,62.811484968080336,2019,22493
Spain,Sweden,-3.6170206023873743,40.348656106226734,16.59626584684802,62.811484968080336,2019,22493
Qatar,Italy,51.1835025789133,25.32185097420669,12.140788372235871,42.751183052964265,2019,69187
Malaysia,India,109.6981484486297,3.725588425773716,79.59370376325381,22.92500640740852,2019,15268
United Arab Emirates,Nepal,54.20671476159633,23.86863365334761,84.01317367692529,28.23944001904935,2019,1048
Brazil,Netherlands,-53.05434003576711,-10.806773643498916,5.512217100965399,52.298700374441786,2019,38218
United States of America,Poland,-112.5994359115045,45.70562800215178,19.31101430844868,52.14826021933187,2019,21366
France,Algeria,-2.8766966992706267,42.46070432663372,2.5980477916183444,28.185481278657537,2019,1498
Canada,Portugal,-98.14238137209708,61.46907614534896,-8.055765588295687,39.63404977497817,2019,26292
Iceland,Spain,-18.761028770831768,65.07427633529105,-3.6170206023873743,40.348656106226734,2019,70367
Malaysia,Brunei,109.6981484486297,3.725588425773716,114.91510877393952,4.690250542520635,2019,1139
Qatar,Denmark,51.1835025789133,25.32185097420669,9.876372937675002,56.06393446179454,2019,23558
Philippines,Malaysia,122.90267236988682,11.763799362297664,109.6981484486297,3.725588425773716,2019,9940
Thailand,Philippines,101.00613354626108,15.01697499141648,122.90267236988682,11.763799362297664,2019,4987
Malaysia,Thailand,109.6981484486297,3.725588425773716,101.00613354626108,15.01697499141648,2019,12637
Iceland,United Kingdom,-18.761028770831768,65.07427633529105,-2.8531353951805545,53.91477348053706,2019,133762
Qatar,Spain,51.1835025789133,25.32185097420669,-3.6170206023873743,40.348656106226734,2019,70367
Pakistan,Qatar,69.41399806318127,29.9734600255474,51.1835025789133,25.32185097420669,2019,12321
Qatar,Thailand,51.1835025789133,25.32185097420669,101.00613354626108,15.01697499141648,2019,12637
Qatar,Ireland,51.1835025789133,25.32185097420669,-8.010236544877012,53.18059120995006,2019,28478
Greece,Poland,22.719813447095053,39.06671589971396,19.31101430844868,52.14826021933187,2019,21366
United States of America,Finland,-112.5994359115045,45.70562800215178,26.21176461029636,64.50409403963651,2019,13289
Poland,Italy,19.31101430844868,52.14826021933187,12.140788372235871,42.751183052964265,2019,69187
Argentina,United States of America,-65.17536077114173,-35.4468214894951,-112.5994359115045,45.70562800215178,2019,86817
Japan,China,138.06496213270776,37.66311081170466,103.88361230063248,36.555066531858685,2019,4230
Ukraine,Israel,31.22912207026649,49.14882260840351,35.003851206429005,31.4849193900197,2019,8507
Canada,Austria,-98.14238137209708,61.46907614534896,14.076158884337072,47.6139487927463,2019,24562
Qatar,Hungary,51.1835025789133,25.32185097420669,19.35762862774592,47.19995117195427,2019,9624
United Arab Emirates,Japan,54.20671476159633,23.86863365334761,138.06496213270776,37.66311081170466,2019,11533
Qatar,Poland,51.1835025789133,25.32185097420669,19.31101430844868,52.14826021933187,2019,21366
Greece,Israel,22.719813447095053,39.06671589971396,35.003851206429005,31.4849193900197,2019,8507
Kazakhstan,United Arab Emirates,67.2846109811001,48.19166075218232,54.20671476159633,23.86863365334761,2019,24319
Qatar,Greece,51.1835025789133,25.32185097420669,22.719813447095053,39.06671589971396,2019,24004
Italy,Spain,12.140788372235871,42.751183052964265,-3.6170206023873743,40.348656106226734,2019,70367
Thailand,Japan,101.00613354626108,15.01697499141648,138.06496213270776,37.66311081170466,2019,11533
Lebanon,Spain,35.87098632001643,33.91182720781994,-3.6170206023873743,40.348656106226734,2019,70367
United Arab Emirates,Turkey,54.20671476159633,23.86863365334761,35.116900150938406,39.06837194061471,2019,9989
Greece,Spain,22.719813447095053,39.06671589971396,-3.6170206023873743,40.348656106226734,2019,70367
Denmark,Norway,9.876372937675002,56.06393446179454,19.20896,69.003871,2019,16124
Brazil,Canada,-53.05434003576711,-10.806773643498916,-98.14238137209708,61.46907614534896,2019,43839
Canada,Italy,-98.14238137209708,61.46907614534896,12.140788372235871,42.751183052964265,2019,69187
Thailand,Malaysia,101.00613354626108,15.01697499141648,109.6981484486297,3.725588425773716,2019,9940
Qatar,South Africa,51.1835025789133,25.32185097420669,25.04801387986168,-28.947033259979115,2019,2883
Italy,Greece,12.140788372235871,42.751183052964265,22.719813447095053,39.06671589971396,2019,24004
United Arab Emirates,Saudi Arabia,54.20671476159633,23.86863365334761,44.51636376826477,24.123289839105293,2019,4417
Canada,Algeria,-98.14238137209708,61.46907614534896,2.5980477916183444,28.185481278657537,2019,1498
Qatar,Germany,51.1835025789133,25.32185097420669,10.288485092742851,51.13372269040778,2019,113196
Canada,Denmark,-98.14238137209708,61.46907614534896,9.876372937675002,56.06393446179454,2019,23558
Senegal,France,-14.50980278585943,14.354139988452022,-2.8766966992706267,42.46070432663372,2019,65285
Ireland,Greece,-8.010236544877012,53.18059120995006,22.719813447095053,39.06671589971396,2019,24004
United Arab Emirates,Italy,54.20671476159633,23.86863365334761,12.140788372235871,42.751183052964265,2019,69187
United Arab Emirates,Ireland,54.20671476159633,23.86863365334761,-8.010236544877012,53.18059120995006,2019,28478
France,United Kingdom,-2.8766966992706267,42.46070432663372,-2.8531353951805545,53.91477348053706,2019,133762
Taiwan,Malaysia,120.97480073748623,23.740964979784938,109.6981484486297,3.725588425773716,2019,9940
United States of America,Norway,-112.5994359115045,45.70562800215178,19.20896,69.003871,2019,16124
Kazakhstan,Ukraine,67.2846109811001,48.19166075218232,31.22912207026649,49.14882260840351,2019,7074
Qatar,Sweden,51.1835025789133,25.32185097420669,16.59626584684802,62.811484968080336,2019,22493
Taiwan,Thailand,120.97480073748623,23.740964979784938,101.00613354626108,15.01697499141648,2019,12637
United Arab Emirates,Ukraine,54.20671476159633,23.86863365334761,31.22912207026649,49.14882260840351,2019,7074
Sweden,Romania,16.59626584684802,62.811484968080336,24.943252494635377,45.857101035738005,2019,3252
France,Germany,-2.8766966992706267,42.46070432663372,10.288485092742851,51.13372269040778,2019,113196
Qatar,Croatia,51.1835025789133,25.32185097420669,16.566189771645533,45.01623399593114,2019,3361
Portugal,Greece,-8.055765588295687,39.63404977497817,22.719813447095053,39.06671589971396,2019,24004
France,Denmark,-2.8766966992706267,42.46070432663372,9.876372937675002,56.06393446179454,2019,23558
Italy,Latvia,12.140788372235871,42.751183052964265,24.83329614980344,56.80717513427924,2019,6551
Ukraine,Turkey,31.22912207026649,49.14882260840351,35.116900150938406,39.06837194061471,2019,9989
Germany,Turkey,10.288485092742851,51.13372269040778,35.116900150938406,39.06837194061471,2019,9989
Philippines,Japan,122.90267236988682,11.763799362297664,138.06496213270776,37.66311081170466,2019,11533
Qatar,United States of America,51.1835025789133,25.32185097420669,-112.5994359115045,45.70562800215178,2019,86817
Japan,Malaysia,138.06496213270776,37.66311081170466,109.6981484486297,3.725588425773716,2019,9940
Slovenia,Greece,14.938152320795732,46.12542205901039,22.719813447095053,39.06671589971396,2019,24004
Qatar,Turkey,51.1835025789133,25.32185097420669,35.116900150938406,39.06837194061471,2019,9989
Greece,Ireland,22.719813447095053,39.06671589971396,-8.010236544877012,53.18059120995006,2019,28478
Australia,Canada,134.50277547536595,-25.73065477972608,-98.14238137209708,61.46907614534896,2019,43839
United Arab Emirates,Canada,54.20671476159633,23.86863365334761,-98.14238137209708,61.46907614534896,2019,43839
Qatar,India,51.1835025789133,25.32185097420669,79.59370376325381,22.92500640740852,2019,15268
France,Italy,-2.8766966992706267,42.46070432663372,12.140788372235871,42.751183052964265,2019,69187
Morocco,Belgium,-8.420479544549693,29.885394698302058,4.580834113854935,50.65244095902296,2019,24632
France,Spain,-2.8766966992706267,42.46070432663372,-3.6170206023873743,40.348656106226734,2019,70367
